"Test-Sensitivity","Test-Specificity","Test-Pos Pred Value","Test-Neg Pred Value","Test-Precision","Test-Recall","Test-F1","Test-Prevalence","Test-Detection Rate","Test-Detection Prevalence","Test-Balanced Accuracy","Test-Accuracy"
0.78,0.56,0.639344262295082,0.717948717948718,0.639344262295082,0.78,0.702702702702703,0.5,0.39,0.61,0.67,0.67
0.914893617021277,0.69811320754717,0.728813559322034,0.902439024390244,0.728813559322034,0.914893617021277,0.811320754716981,0.47,0.43,0.59,0.806503412284223,0.8
0.875,0.633333333333333,0.614035087719298,0.883720930232558,0.614035087719298,0.875,0.721649484536082,0.4,0.35,0.57,0.754166666666667,0.73
0.9,0.66,0.725806451612903,0.868421052631579,0.725806451612903,0.9,0.803571428571429,0.5,0.45,0.62,0.78,0.78
0.823529411764706,0.714285714285714,0.75,0.795454545454545,0.75,0.823529411764706,0.785046728971963,0.51,0.42,0.56,0.76890756302521,0.77
0.730769230769231,0.75,0.76,0.72,0.76,0.730769230769231,0.745098039215686,0.52,0.38,0.5,0.740384615384615,0.74
0.844444444444444,0.581818181818182,0.622950819672131,0.82051282051282,0.622950819672131,0.844444444444444,0.716981132075472,0.45,0.38,0.61,0.713131313131313,0.7
0.76,0.58,0.644067796610169,0.707317073170732,0.644067796610169,0.76,0.697247706422018,0.5,0.38,0.59,0.67,0.67
0.901960784313726,0.73469387755102,0.779661016949153,0.878048780487805,0.779661016949153,0.901960784313726,0.836363636363636,0.51,0.46,0.59,0.818327330932373,0.82
0.811320754716981,0.680851063829787,0.741379310344828,0.761904761904762,0.741379310344828,0.811320754716981,0.774774774774775,0.53,0.43,0.58,0.746085909273384,0.75
0.837209302325581,0.649122807017544,0.642857142857143,0.840909090909091,0.642857142857143,0.837209302325581,0.727272727272727,0.43,0.36,0.56,0.743166054671563,0.73
0.911111111111111,0.672727272727273,0.694915254237288,0.902439024390244,0.694915254237288,0.911111111111111,0.788461538461539,0.45,0.41,0.59,0.791919191919192,0.78
0.822222222222222,0.654545454545455,0.660714285714286,0.818181818181818,0.660714285714286,0.822222222222222,0.732673267326733,0.45,0.37,0.56,0.738383838383838,0.73
0.804347826086957,0.666666666666667,0.672727272727273,0.8,0.672727272727273,0.804347826086957,0.732673267326733,0.46,0.37,0.55,0.735507246376812,0.73
0.7,0.66,0.673076923076923,0.6875,0.673076923076923,0.7,0.686274509803922,0.5,0.35,0.52,0.68,0.68
0.822222222222222,0.727272727272727,0.711538461538461,0.833333333333333,0.711538461538462,0.822222222222222,0.762886597938144,0.45,0.37,0.52,0.774747474747475,0.77
0.826086956521739,0.685185185185185,0.690909090909091,0.822222222222222,0.690909090909091,0.826086956521739,0.752475247524752,0.46,0.38,0.55,0.755636070853462,0.75
0.811320754716981,0.765957446808511,0.796296296296296,0.782608695652174,0.796296296296296,0.811320754716981,0.803738317757009,0.53,0.43,0.54,0.788639100762746,0.79
0.866666666666667,0.545454545454545,0.609375,0.833333333333333,0.609375,0.866666666666667,0.715596330275229,0.45,0.39,0.64,0.706060606060606,0.69
0.862745098039216,0.73469387755102,0.771929824561404,0.837209302325581,0.771929824561403,0.862745098039216,0.814814814814815,0.51,0.44,0.57,0.798719487795118,0.8
0.735849056603774,0.787234042553192,0.795918367346939,0.725490196078431,0.795918367346939,0.735849056603774,0.764705882352941,0.53,0.39,0.49,0.761541549578483,0.76
0.84,0.82,0.823529411764706,0.836734693877551,0.823529411764706,0.84,0.831683168316832,0.5,0.42,0.51,0.83,0.83
0.869565217391304,0.722222222222222,0.727272727272727,0.866666666666667,0.727272727272727,0.869565217391304,0.792079207920792,0.46,0.4,0.55,0.795893719806763,0.79
0.88135593220339,0.707317073170732,0.8125,0.805555555555556,0.8125,0.88135593220339,0.845528455284553,0.59,0.52,0.64,0.794336502687061,0.81
0.836734693877551,0.647058823529412,0.694915254237288,0.804878048780488,0.694915254237288,0.836734693877551,0.759259259259259,0.49,0.41,0.59,0.741896758703481,0.74
0.823529411764706,0.714285714285714,0.75,0.795454545454545,0.75,0.823529411764706,0.785046728971963,0.51,0.42,0.56,0.76890756302521,0.77
0.755102040816326,0.568627450980392,0.627118644067797,0.707317073170732,0.627118644067797,0.755102040816326,0.685185185185185,0.49,0.37,0.59,0.661864745898359,0.66
0.84,0.62,0.688524590163934,0.794871794871795,0.688524590163934,0.84,0.756756756756757,0.5,0.42,0.61,0.73,0.73
0.823529411764706,0.816326530612245,0.823529411764706,0.816326530612245,0.823529411764706,0.823529411764706,0.823529411764706,0.51,0.42,0.51,0.819927971188475,0.82
0.833333333333333,0.692307692307692,0.714285714285714,0.818181818181818,0.714285714285714,0.833333333333333,0.769230769230769,0.48,0.4,0.56,0.762820512820513,0.76
0.823529411764706,0.73469387755102,0.763636363636364,0.8,0.763636363636364,0.823529411764706,0.792452830188679,0.51,0.42,0.55,0.779111644657863,0.78
0.846153846153846,0.645833333333333,0.721311475409836,0.794871794871795,0.721311475409836,0.846153846153846,0.778761061946903,0.52,0.44,0.61,0.74599358974359,0.75
0.8,0.72,0.740740740740741,0.782608695652174,0.740740740740741,0.8,0.769230769230769,0.5,0.4,0.54,0.76,0.76
0.80952380952381,0.783783783783784,0.864406779661017,0.707317073170732,0.864406779661017,0.80952380952381,0.836065573770492,0.63,0.51,0.59,0.796653796653797,0.8
0.955555555555556,0.781818181818182,0.781818181818182,0.955555555555556,0.781818181818182,0.955555555555556,0.86,0.45,0.43,0.55,0.868686868686869,0.86
0.78,0.7,0.722222222222222,0.760869565217391,0.722222222222222,0.78,0.75,0.5,0.39,0.54,0.74,0.74
0.6875,0.730769230769231,0.702127659574468,0.716981132075472,0.702127659574468,0.6875,0.694736842105263,0.48,0.33,0.47,0.709134615384615,0.71
0.844444444444444,0.727272727272727,0.716981132075472,0.851063829787234,0.716981132075472,0.844444444444444,0.775510204081633,0.45,0.38,0.53,0.785858585858586,0.78
0.84,0.7,0.736842105263158,0.813953488372093,0.736842105263158,0.84,0.785046728971963,0.5,0.42,0.57,0.77,0.77
0.903846153846154,0.729166666666667,0.783333333333333,0.875,0.783333333333333,0.903846153846154,0.839285714285714,0.52,0.47,0.6,0.81650641025641,0.82
0.843137254901961,0.714285714285714,0.754385964912281,0.813953488372093,0.754385964912281,0.843137254901961,0.796296296296296,0.51,0.43,0.57,0.778711484593838,0.78
0.76271186440678,0.560975609756098,0.714285714285714,0.621621621621622,0.714285714285714,0.76271186440678,0.737704918032787,0.59,0.45,0.63,0.661843737081439,0.68
0.782608695652174,0.574074074074074,0.610169491525424,0.75609756097561,0.610169491525424,0.782608695652174,0.685714285714286,0.46,0.36,0.59,0.678341384863124,0.67
0.782608695652174,0.611111111111111,0.631578947368421,0.767441860465116,0.631578947368421,0.782608695652174,0.699029126213592,0.46,0.36,0.57,0.696859903381642,0.69
0.760869565217391,0.555555555555556,0.593220338983051,0.731707317073171,0.593220338983051,0.760869565217391,0.666666666666667,0.46,0.35,0.59,0.658212560386473,0.65
0.884615384615385,0.6875,0.754098360655738,0.846153846153846,0.754098360655738,0.884615384615385,0.814159292035398,0.52,0.46,0.61,0.786057692307692,0.79
0.811320754716981,0.808510638297872,0.826923076923077,0.791666666666667,0.826923076923077,0.811320754716981,0.819047619047619,0.53,0.43,0.52,0.809915696507427,0.81
0.814814814814815,0.739130434782609,0.785714285714286,0.772727272727273,0.785714285714286,0.814814814814815,0.8,0.54,0.44,0.56,0.776972624798712,0.78
0.790697674418605,0.649122807017544,0.62962962962963,0.804347826086957,0.62962962962963,0.790697674418605,0.701030927835052,0.43,0.34,0.54,0.719910240718074,0.71
0.74468085106383,0.735849056603774,0.714285714285714,0.764705882352941,0.714285714285714,0.74468085106383,0.729166666666667,0.47,0.35,0.49,0.740264953833802,0.74
0.836734693877551,0.588235294117647,0.661290322580645,0.789473684210526,0.661290322580645,0.836734693877551,0.738738738738739,0.49,0.41,0.62,0.712484993997599,0.71
0.921052631578947,0.661290322580645,0.625,0.931818181818182,0.625,0.921052631578947,0.74468085106383,0.38,0.35,0.56,0.791171477079796,0.76
0.875,0.613636363636364,0.742424242424242,0.794117647058823,0.742424242424242,0.875,0.80327868852459,0.56,0.49,0.66,0.744318181818182,0.76
0.735849056603774,0.617021276595745,0.684210526315789,0.674418604651163,0.684210526315789,0.735849056603774,0.709090909090909,0.53,0.39,0.57,0.676435166599759,0.68
0.82,0.84,0.836734693877551,0.823529411764706,0.836734693877551,0.82,0.828282828282828,0.5,0.41,0.49,0.83,0.83
0.891304347826087,0.703703703703704,0.719298245614035,0.883720930232558,0.719298245614035,0.891304347826087,0.796116504854369,0.46,0.41,0.57,0.797504025764895,0.79
0.934782608695652,0.703703703703704,0.728813559322034,0.926829268292683,0.728813559322034,0.934782608695652,0.819047619047619,0.46,0.43,0.59,0.819243156199678,0.81
0.897959183673469,0.647058823529412,0.709677419354839,0.868421052631579,0.709677419354839,0.897959183673469,0.792792792792793,0.49,0.44,0.62,0.772509003601441,0.77
0.890909090909091,0.755555555555556,0.816666666666667,0.85,0.816666666666667,0.890909090909091,0.852173913043478,0.55,0.49,0.6,0.823232323232323,0.83
0.824561403508772,0.767441860465116,0.824561403508772,0.767441860465116,0.824561403508772,0.824561403508772,0.824561403508772,0.57,0.47,0.57,0.796001631986944,0.8
0.791666666666667,0.730769230769231,0.730769230769231,0.791666666666667,0.730769230769231,0.791666666666667,0.76,0.48,0.38,0.52,0.761217948717949,0.76
0.75,0.770833333333333,0.78,0.74,0.78,0.75,0.764705882352941,0.52,0.39,0.5,0.760416666666667,0.76
0.708333333333333,0.653846153846154,0.653846153846154,0.708333333333333,0.653846153846154,0.708333333333333,0.68,0.48,0.34,0.52,0.681089743589744,0.68
0.893617021276596,0.716981132075472,0.736842105263158,0.883720930232558,0.736842105263158,0.893617021276596,0.807692307692308,0.47,0.42,0.57,0.805299076676034,0.8
0.784313725490196,0.73469387755102,0.754716981132076,0.765957446808511,0.754716981132076,0.784313725490196,0.769230769230769,0.51,0.4,0.53,0.759503801520608,0.76
0.978260869565217,0.666666666666667,0.714285714285714,0.972972972972973,0.714285714285714,0.978260869565217,0.825688073394495,0.46,0.45,0.63,0.822463768115942,0.81
0.857142857142857,0.637931034482759,0.631578947368421,0.86046511627907,0.631578947368421,0.857142857142857,0.727272727272727,0.42,0.36,0.57,0.747536945812808,0.73
0.795918367346939,0.725490196078431,0.735849056603774,0.787234042553192,0.735849056603774,0.795918367346939,0.764705882352941,0.49,0.39,0.53,0.760704281712685,0.76
0.875,0.772727272727273,0.830508474576271,0.829268292682927,0.830508474576271,0.875,0.852173913043478,0.56,0.49,0.59,0.823863636363636,0.83
0.717391304347826,0.685185185185185,0.66,0.74,0.66,0.717391304347826,0.6875,0.46,0.33,0.5,0.701288244766506,0.7
0.9,0.76,0.789473684210526,0.883720930232558,0.789473684210526,0.9,0.841121495327103,0.5,0.45,0.57,0.83,0.83
0.826086956521739,0.555555555555556,0.612903225806452,0.789473684210526,0.612903225806452,0.826086956521739,0.703703703703704,0.46,0.38,0.62,0.690821256038647,0.68
0.854545454545454,0.666666666666667,0.758064516129032,0.789473684210526,0.758064516129032,0.854545454545454,0.803418803418803,0.55,0.47,0.62,0.760606060606061,0.77
0.775510204081633,0.666666666666667,0.690909090909091,0.755555555555556,0.690909090909091,0.775510204081633,0.730769230769231,0.49,0.38,0.55,0.72108843537415,0.72
0.745098039215686,0.816326530612245,0.808510638297872,0.754716981132076,0.808510638297872,0.745098039215686,0.775510204081633,0.51,0.38,0.47,0.780712284913966,0.78
0.897435897435897,0.688524590163934,0.648148148148148,0.91304347826087,0.648148148148148,0.897435897435897,0.752688172043011,0.39,0.35,0.54,0.792980243799916,0.77
0.826923076923077,0.708333333333333,0.754385964912281,0.790697674418605,0.754385964912281,0.826923076923077,0.788990825688073,0.52,0.43,0.57,0.767628205128205,0.77
0.839285714285714,0.727272727272727,0.796610169491526,0.780487804878049,0.796610169491525,0.839285714285714,0.817391304347826,0.56,0.47,0.59,0.783279220779221,0.79
0.847826086956522,0.722222222222222,0.722222222222222,0.847826086956522,0.722222222222222,0.847826086956522,0.78,0.46,0.39,0.54,0.785024154589372,0.78
0.8125,0.653846153846154,0.684210526315789,0.790697674418605,0.684210526315789,0.8125,0.742857142857143,0.48,0.39,0.57,0.733173076923077,0.73
0.739130434782609,0.722222222222222,0.693877551020408,0.764705882352941,0.693877551020408,0.739130434782609,0.71578947368421,0.46,0.34,0.49,0.730676328502415,0.73
0.904761904761905,0.775862068965517,0.745098039215686,0.918367346938776,0.745098039215686,0.904761904761905,0.817204301075269,0.42,0.38,0.51,0.840311986863711,0.83
