"Test-Sensitivity","Test-Specificity","Test-Pos Pred Value","Test-Neg Pred Value","Test-Precision","Test-Recall","Test-F1","Test-Prevalence","Test-Detection Rate","Test-Detection Prevalence","Test-Balanced Accuracy","Test-Accuracy"
0.647058823529412,0.428571428571429,0.540983606557377,0.538461538461538,0.540983606557377,0.647058823529412,0.589285714285714,0.51,0.33,0.61,0.53781512605042,0.54
0.607142857142857,0.409090909090909,0.566666666666667,0.45,0.566666666666667,0.607142857142857,0.586206896551724,0.56,0.34,0.6,0.508116883116883,0.52
0.891304347826087,0.222222222222222,0.493975903614458,0.705882352941176,0.493975903614458,0.891304347826087,0.635658914728682,0.46,0.41,0.83,0.556763285024155,0.53
0.78,0.24,0.506493506493507,0.521739130434783,0.506493506493506,0.78,0.614173228346457,0.5,0.39,0.77,0.51,0.51
0.625,0.25,0.434782608695652,0.419354838709677,0.434782608695652,0.625,0.512820512820513,0.48,0.3,0.69,0.4375,0.43
0.638297872340426,0.245283018867925,0.428571428571429,0.433333333333333,0.428571428571429,0.638297872340426,0.512820512820513,0.47,0.3,0.7,0.441790445604175,0.43
0.708333333333333,0.596153846153846,0.618181818181818,0.688888888888889,0.618181818181818,0.708333333333333,0.660194174757281,0.48,0.34,0.55,0.65224358974359,0.65
0.647058823529412,0.387755102040816,0.523809523809524,0.513513513513513,0.523809523809524,0.647058823529412,0.578947368421053,0.51,0.33,0.63,0.517406962785114,0.52
0.702127659574468,0.358490566037736,0.492537313432836,0.575757575757576,0.492537313432836,0.702127659574468,0.578947368421053,0.47,0.33,0.67,0.530309112806102,0.52
0.760869565217391,0.388888888888889,0.514705882352941,0.65625,0.514705882352941,0.760869565217391,0.614035087719298,0.46,0.35,0.68,0.57487922705314,0.56
0.717391304347826,0.425925925925926,0.515625,0.638888888888889,0.515625,0.717391304347826,0.6,0.46,0.33,0.64,0.571658615136876,0.56
0.591836734693878,0.411764705882353,0.491525423728814,0.512195121951219,0.491525423728814,0.591836734693878,0.537037037037037,0.49,0.29,0.59,0.501800720288115,0.5
0.755555555555556,0.418181818181818,0.515151515151515,0.676470588235294,0.515151515151515,0.755555555555556,0.612612612612613,0.45,0.34,0.66,0.586868686868687,0.57
0.8,0.163636363636364,0.439024390243902,0.5,0.439024390243902,0.8,0.566929133858268,0.45,0.36,0.82,0.481818181818182,0.45
0.618181818181818,0.422222222222222,0.566666666666667,0.475,0.566666666666667,0.618181818181818,0.591304347826087,0.55,0.34,0.6,0.52020202020202,0.53
0.730769230769231,0.416666666666667,0.575757575757576,0.588235294117647,0.575757575757576,0.730769230769231,0.64406779661017,0.52,0.38,0.66,0.573717948717949,0.58
0.785714285714286,0.344827586206897,0.464788732394366,0.689655172413793,0.464788732394366,0.785714285714286,0.584070796460177,0.42,0.33,0.71,0.565270935960591,0.53
0.648148148148148,0.369565217391304,0.546875,0.472222222222222,0.546875,0.648148148148148,0.593220338983051,0.54,0.35,0.64,0.508856682769726,0.52
