"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged"
0.635,0.665,0.654639175257732,0.645631067961165,0.654639175257732,0.635,0.644670050761421,0.5,0.3175,0.485,0.65,0.65,570.885640882244,1
0.66,0.685,0.676923076923077,0.668292682926829,0.676923076923077,0.66,0.668354430379747,0.5,0.33,0.4875,0.6725,0.6725,570.074341314262,1
0.635,0.705,0.682795698924731,0.658878504672897,0.682795698924731,0.635,0.658031088082901,0.5,0.3175,0.465,0.67,0.67,575.403396307107,1
0.64,0.685,0.670157068062827,0.655502392344498,0.670157068062827,0.64,0.654731457800512,0.5,0.32,0.4775,0.6625,0.6625,570.774139202144,1
0.635,0.685,0.668421052631579,0.652380952380952,0.668421052631579,0.635,0.651282051282051,0.5,0.3175,0.475,0.66,0.66,570.66981499191,1
0.615,0.645,0.634020618556701,0.62621359223301,0.634020618556701,0.615,0.624365482233503,0.5,0.3075,0.485,0.63,0.63,586.899071329349,1
0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.5,0.33,0.5,0.66,0.66,566.370520223214,1
0.595,0.67,0.643243243243243,0.623255813953488,0.643243243243243,0.595,0.618181818181818,0.5,0.2975,0.4625,0.6325,0.6325,577.820583850338,1
0.765,0.735,0.742718446601942,0.757731958762887,0.742718446601942,0.765,0.753694581280788,0.5,0.3825,0.515,0.75,0.75,515.631359133931,1
0.635,0.71,0.686486486486486,0.66046511627907,0.686486486486486,0.635,0.65974025974026,0.5,0.3175,0.4625,0.6725,0.6725,566.709811549087,1
0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.5,0.335,0.5,0.67,0.67,572.103098025707,1
0.66,0.69,0.680412371134021,0.669902912621359,0.680412371134021,0.66,0.67005076142132,0.5,0.33,0.485,0.675,0.675,552.532449764377,1
0.63,0.68,0.663157894736842,0.647619047619048,0.663157894736842,0.63,0.646153846153846,0.5,0.315,0.475,0.655,0.655,584.394020112119,1
0.595,0.655,0.632978723404255,0.617924528301887,0.632978723404255,0.595,0.61340206185567,0.5,0.2975,0.47,0.625,0.625,583.355457234843,1
0.625,0.695,0.672043010752688,0.649532710280374,0.672043010752688,0.625,0.647668393782383,0.5,0.3125,0.465,0.66,0.66,572.191885298029,1
0.64,0.67,0.65979381443299,0.650485436893204,0.65979381443299,0.64,0.649746192893401,0.5,0.32,0.485,0.655,0.655,585.058525561342,1
0.675,0.715,0.703125,0.6875,0.703125,0.675,0.688775510204082,0.5,0.3375,0.48,0.695,0.695,565.903491110824,1
0.645,0.675,0.664948453608248,0.655339805825243,0.664948453608247,0.645,0.654822335025381,0.5,0.3225,0.485,0.66,0.66,578.898654399055,1
0.675,0.725,0.710526315789474,0.690476190476191,0.710526315789474,0.675,0.692307692307692,0.5,0.3375,0.475,0.7,0.7,543.282272998214,1
0.63,0.72,0.692307692307692,0.660550458715596,0.692307692307692,0.63,0.659685863874346,0.5,0.315,0.455,0.675,0.675,540.626472036188,1
0.635,0.655,0.647959183673469,0.642156862745098,0.647959183673469,0.635,0.641414141414141,0.5,0.3175,0.49,0.645,0.645,590.64093901614,1
0.635,0.675,0.661458333333333,0.649038461538462,0.661458333333333,0.635,0.647959183673469,0.5,0.3175,0.48,0.655,0.655,577.04595203973,1
0.65,0.685,0.673575129533679,0.66183574879227,0.673575129533679,0.65,0.661577608142494,0.5,0.325,0.4825,0.6675,0.6675,559.177697204312,1
0.69,0.73,0.71875,0.701923076923077,0.71875,0.69,0.704081632653061,0.5,0.345,0.48,0.71,0.71,540.037501995209,1
0.66,0.68,0.673469387755102,0.666666666666667,0.673469387755102,0.66,0.666666666666667,0.5,0.33,0.49,0.67,0.67,554.463899850679,1
0.6,0.65,0.631578947368421,0.619047619047619,0.631578947368421,0.6,0.615384615384615,0.5,0.3,0.475,0.625,0.625,580.356561568616,1
0.665,0.69,0.682051282051282,0.673170731707317,0.682051282051282,0.665,0.673417721518987,0.5,0.3325,0.4875,0.6775,0.6775,567.322250586173,1
0.615,0.7,0.672131147540984,0.645161290322581,0.672131147540984,0.615,0.642297650130548,0.5,0.3075,0.4575,0.6575,0.6575,567.1774952512,1
0.63,0.635,0.633165829145729,0.631840796019901,0.633165829145729,0.63,0.631578947368421,0.5,0.315,0.4975,0.6325,0.6325,585.092861478721,1
0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.5,0.3275,0.5,0.655,0.655,577.900696336013,1
0.65,0.735,0.710382513661202,0.67741935483871,0.710382513661202,0.65,0.678851174934726,0.5,0.325,0.4575,0.6925,0.6925,534.159433859494,1
0.62,0.61,0.613861386138614,0.616161616161616,0.613861386138614,0.62,0.616915422885572,0.5,0.31,0.505,0.615,0.615,592.025462451802,1
0.645,0.715,0.693548387096774,0.668224299065421,0.693548387096774,0.645,0.66839378238342,0.5,0.3225,0.465,0.68,0.68,551.687121036348,1
0.595,0.67,0.643243243243243,0.623255813953488,0.643243243243243,0.595,0.618181818181818,0.5,0.2975,0.4625,0.6325,0.6325,580.357820398723,1
0.66,0.69,0.680412371134021,0.669902912621359,0.680412371134021,0.66,0.67005076142132,0.5,0.33,0.485,0.675,0.675,556.955269940307,1
0.64,0.66,0.653061224489796,0.647058823529412,0.653061224489796,0.64,0.646464646464646,0.5,0.32,0.49,0.65,0.65,572.020994308911,1
0.685,0.735,0.721052631578947,0.7,0.721052631578947,0.685,0.702564102564103,0.5,0.3425,0.475,0.71,0.71,544.097486547165,1
0.675,0.635,0.649038461538462,0.661458333333333,0.649038461538462,0.675,0.661764705882353,0.5,0.3375,0.52,0.655,0.655,572.359269779877,1
0.56,0.695,0.647398843930636,0.612334801762115,0.647398843930636,0.56,0.600536193029491,0.5,0.28,0.4325,0.6275,0.6275,572.285031853635,1
0.67,0.725,0.708994708994709,0.687203791469194,0.708994708994709,0.67,0.688946015424165,0.5,0.335,0.4725,0.6975,0.6975,545.987120385357,1
0.645,0.725,0.701086956521739,0.671296296296296,0.701086956521739,0.645,0.671875,0.5,0.3225,0.46,0.685,0.685,542.443241241984,1
0.66,0.74,0.717391304347826,0.685185185185185,0.717391304347826,0.66,0.6875,0.5,0.33,0.46,0.7,0.7,555.722830743443,1
0.575,0.66,0.628415300546448,0.608294930875576,0.628415300546448,0.575,0.600522193211488,0.5,0.2875,0.4575,0.6175,0.6175,579.776678630409,1
0.64,0.695,0.677248677248677,0.658767772511848,0.677248677248677,0.64,0.658097686375321,0.5,0.32,0.4725,0.6675,0.6675,571.547668407557,1
0.64,0.67,0.65979381443299,0.650485436893204,0.65979381443299,0.64,0.649746192893401,0.5,0.32,0.485,0.655,0.655,562.728690281124,1
0.665,0.665,0.665,0.665,0.665,0.665,0.665,0.5,0.3325,0.5,0.665,0.665,564.443856738292,1
0.61,0.695,0.666666666666667,0.640552995391705,0.666666666666667,0.61,0.637075718015666,0.5,0.305,0.4575,0.6525,0.6525,570.812640013646,1
0.7,0.685,0.689655172413793,0.695431472081218,0.689655172413793,0.7,0.694789081885856,0.5,0.35,0.5075,0.6925,0.6925,552.834269753876,1
0.655,0.695,0.682291666666667,0.668269230769231,0.682291666666667,0.655,0.668367346938775,0.5,0.3275,0.48,0.675,0.675,550.998828075049,1
0.64,0.69,0.673684210526316,0.657142857142857,0.673684210526316,0.64,0.656410256410256,0.5,0.32,0.475,0.665,0.665,578.024287744588,1
0.635,0.71,0.686486486486486,0.66046511627907,0.686486486486486,0.635,0.65974025974026,0.5,0.3175,0.4625,0.6725,0.6725,567.412291889448,1
0.645,0.65,0.648241206030151,0.646766169154229,0.648241206030151,0.645,0.646616541353383,0.5,0.3225,0.4975,0.6475,0.6475,573.984354713011,1
0.62,0.665,0.649214659685864,0.636363636363636,0.649214659685864,0.62,0.634271099744246,0.5,0.31,0.4775,0.6425,0.6425,575.047665523204,1
0.625,0.685,0.664893617021277,0.64622641509434,0.664893617021277,0.625,0.644329896907217,0.5,0.3125,0.47,0.655,0.655,579.151812218847,1
0.615,0.65,0.637305699481865,0.628019323671497,0.637305699481865,0.615,0.625954198473282,0.5,0.3075,0.4825,0.6325,0.6325,593.921229288752,1
0.615,0.72,0.687150837988827,0.65158371040724,0.687150837988827,0.615,0.649076517150396,0.5,0.3075,0.4475,0.6675,0.6675,571.960693445822,1
0.67,0.61,0.632075471698113,0.648936170212766,0.632075471698113,0.67,0.650485436893204,0.5,0.335,0.53,0.64,0.64,576.464154851385,1
0.65,0.675,0.666666666666667,0.658536585365854,0.666666666666667,0.65,0.658227848101266,0.5,0.325,0.4875,0.6625,0.6625,564.809486726432,1
0.655,0.725,0.704301075268817,0.677570093457944,0.704301075268817,0.655,0.678756476683938,0.5,0.3275,0.465,0.69,0.69,567.29930205596,1
0.61,0.67,0.648936170212766,0.632075471698113,0.648936170212766,0.61,0.628865979381443,0.5,0.305,0.47,0.64,0.64,582.906808372449,1
0.625,0.685,0.664893617021277,0.64622641509434,0.664893617021277,0.625,0.644329896907217,0.5,0.3125,0.47,0.655,0.655,562.906450882845,1
0.685,0.715,0.706185567010309,0.694174757281554,0.706185567010309,0.685,0.695431472081218,0.5,0.3425,0.485,0.7,0.7,553.031655317455,1
0.61,0.65,0.635416666666667,0.625,0.635416666666667,0.61,0.622448979591837,0.5,0.305,0.48,0.63,0.63,578.97804507714,1
0.725,0.71,0.714285714285714,0.720812182741117,0.714285714285714,0.725,0.719602977667494,0.5,0.3625,0.5075,0.7175,0.7175,539.244792391109,1
0.675,0.665,0.668316831683168,0.671717171717172,0.668316831683168,0.675,0.671641791044776,0.5,0.3375,0.505,0.67,0.67,555.413273213443,1
0.645,0.69,0.675392670157068,0.660287081339713,0.675392670157068,0.645,0.659846547314578,0.5,0.3225,0.4775,0.6675,0.6675,555.59214104996,1
0.555,0.68,0.634285714285714,0.604444444444444,0.634285714285714,0.555,0.592,0.5,0.2775,0.4375,0.6175,0.6175,587.833915446461,1
0.66,0.67,0.666666666666667,0.663366336633663,0.666666666666667,0.66,0.663316582914573,0.5,0.33,0.495,0.665,0.665,563.013452394816,1
0.615,0.71,0.679558011049724,0.648401826484018,0.679558011049724,0.615,0.645669291338583,0.5,0.3075,0.4525,0.6625,0.6625,564.096905038633,1
0.565,0.67,0.631284916201117,0.606334841628959,0.631284916201117,0.565,0.596306068601583,0.5,0.2825,0.4475,0.6175,0.6175,584.963654405826,1
0.685,0.7,0.695431472081218,0.689655172413793,0.695431472081218,0.685,0.690176322418136,0.5,0.3425,0.4925,0.6925,0.6925,560.287324589172,1
0.64,0.65,0.646464646464647,0.643564356435644,0.646464646464647,0.64,0.64321608040201,0.5,0.32,0.495,0.645,0.645,579.108514658284,1
0.645,0.685,0.671875,0.658653846153846,0.671875,0.645,0.658163265306122,0.5,0.3225,0.48,0.665,0.665,588.50404193373,1
0.66,0.635,0.64390243902439,0.651282051282051,0.64390243902439,0.66,0.651851851851852,0.5,0.33,0.5125,0.6475,0.6475,582.494686391419,1
0.7,0.66,0.673076923076923,0.6875,0.673076923076923,0.7,0.686274509803922,0.5,0.35,0.52,0.68,0.68,569.839129287921,1
0.605,0.7,0.668508287292818,0.639269406392694,0.668508287292818,0.605,0.635170603674541,0.5,0.3025,0.4525,0.6525,0.6525,570.527210739283,1
0.595,0.68,0.650273224043716,0.626728110599078,0.650273224043716,0.595,0.621409921671018,0.5,0.2975,0.4575,0.6375,0.6375,573.212010886979,1
0.64,0.69,0.673684210526316,0.657142857142857,0.673684210526316,0.64,0.656410256410256,0.5,0.32,0.475,0.665,0.665,561.568762926188,1
0.65,0.645,0.646766169154229,0.648241206030151,0.646766169154229,0.65,0.648379052369077,0.5,0.325,0.5025,0.6475,0.6475,583.70429843484,1
0.71,0.7,0.702970297029703,0.707070707070707,0.702970297029703,0.71,0.706467661691542,0.5,0.355,0.505,0.705,0.705,531.117308016075,1
0.625,0.66,0.647668393782383,0.63768115942029,0.647668393782383,0.625,0.636132315521628,0.5,0.3125,0.4825,0.6425,0.6425,583.820251233387,1
0.605,0.685,0.657608695652174,0.634259259259259,0.657608695652174,0.605,0.630208333333333,0.5,0.3025,0.46,0.645,0.645,560.64917544219,1
0.595,0.625,0.61340206185567,0.606796116504854,0.61340206185567,0.595,0.604060913705584,0.5,0.2975,0.485,0.61,0.61,583.131434765772,1
0.59,0.67,0.641304347826087,0.62037037037037,0.641304347826087,0.59,0.614583333333333,0.5,0.295,0.46,0.63,0.63,587.4303323599,1
0.71,0.735,0.728205128205128,0.717073170731707,0.728205128205128,0.71,0.718987341772152,0.5,0.355,0.4875,0.7225,0.7225,563.752519154524,1
0.63,0.685,0.666666666666667,0.649289099526066,0.666666666666667,0.63,0.647814910025707,0.5,0.315,0.4725,0.6575,0.6575,589.12582528866,1
0.66,0.7,0.6875,0.673076923076923,0.6875,0.66,0.673469387755102,0.5,0.33,0.48,0.68,0.68,570.649532814074,1
0.56,0.63,0.602150537634409,0.588785046728972,0.602150537634409,0.56,0.580310880829016,0.5,0.28,0.465,0.595,0.595,598.676380332698,1
0.665,0.62,0.636363636363636,0.649214659685864,0.636363636363636,0.665,0.650366748166259,0.5,0.3325,0.5225,0.6425,0.6425,584.707960984382,1
0.655,0.65,0.651741293532338,0.653266331658292,0.651741293532338,0.655,0.653366583541147,0.5,0.3275,0.5025,0.6525,0.6525,579.464146323689,1
0.68,0.69,0.686868686868687,0.683168316831683,0.686868686868687,0.68,0.683417085427136,0.5,0.34,0.495,0.685,0.685,558.124715355577,1
0.645,0.69,0.675392670157068,0.660287081339713,0.675392670157068,0.645,0.659846547314578,0.5,0.3225,0.4775,0.6675,0.6675,564.123139698372,1
0.7,0.71,0.707070707070707,0.702970297029703,0.707070707070707,0.7,0.703517587939699,0.5,0.35,0.495,0.705,0.705,531.495493175517,1
0.66,0.715,0.698412698412698,0.677725118483412,0.698412698412698,0.66,0.67866323907455,0.5,0.33,0.4725,0.6875,0.6875,555.434042028938,1
0.665,0.7,0.689119170984456,0.676328502415459,0.689119170984456,0.665,0.676844783715013,0.5,0.3325,0.4825,0.6825,0.6825,547.762587095996,1
0.66,0.675,0.67005076142132,0.665024630541872,0.67005076142132,0.66,0.664987405541562,0.5,0.33,0.4925,0.6675,0.6675,578.960304836554,1
0.665,0.73,0.711229946524064,0.685446009389671,0.711229946524064,0.665,0.68733850129199,0.5,0.3325,0.4675,0.6975,0.6975,568.878907371673,1
0.615,0.705,0.675824175824176,0.646788990825688,0.675824175824176,0.615,0.643979057591623,0.5,0.3075,0.455,0.66,0.66,571.254512202837,1
0.61,0.685,0.659459459459459,0.637209302325581,0.659459459459459,0.61,0.633766233766234,0.5,0.305,0.4625,0.6475,0.6475,566.443027696104,1
0.555,0.665,0.623595505617978,0.599099099099099,0.623595505617977,0.555,0.587301587301587,0.5,0.2775,0.445,0.61,0.61,575.689729774957,1
0.625,0.7,0.675675675675676,0.651162790697674,0.675675675675676,0.625,0.649350649350649,0.5,0.3125,0.4625,0.6625,0.6625,586.916089652272,1
0.63,0.625,0.626865671641791,0.628140703517588,0.626865671641791,0.63,0.628428927680798,0.5,0.315,0.5025,0.6275,0.6275,581.813414494347,1
0.655,0.68,0.671794871794872,0.663414634146342,0.671794871794872,0.655,0.663291139240506,0.5,0.3275,0.4875,0.6675,0.6675,558.983123164675,1
0.635,0.71,0.686486486486486,0.66046511627907,0.686486486486486,0.635,0.65974025974026,0.5,0.3175,0.4625,0.6725,0.6725,559.035745015494,1
0.605,0.685,0.657608695652174,0.634259259259259,0.657608695652174,0.605,0.630208333333333,0.5,0.3025,0.46,0.645,0.645,585.521890448206,1
0.62,0.645,0.635897435897436,0.629268292682927,0.635897435897436,0.62,0.627848101265823,0.5,0.31,0.4875,0.6325,0.6325,574.589742172349,1
0.685,0.735,0.721052631578947,0.7,0.721052631578947,0.685,0.702564102564103,0.5,0.3425,0.475,0.71,0.71,560.950318260335,1
0.635,0.675,0.661458333333333,0.649038461538462,0.661458333333333,0.635,0.647959183673469,0.5,0.3175,0.48,0.655,0.655,555.171483383639,1
0.665,0.69,0.682051282051282,0.673170731707317,0.682051282051282,0.665,0.673417721518987,0.5,0.3325,0.4875,0.6775,0.6775,548.525676924153,1
0.63,0.66,0.649484536082474,0.640776699029126,0.649484536082474,0.63,0.639593908629442,0.5,0.315,0.485,0.645,0.645,588.825258239016,1
0.74,0.745,0.743718592964824,0.741293532338309,0.743718592964824,0.74,0.741854636591479,0.5,0.37,0.4975,0.7425,0.7425,519.13000667856,1
0.58,0.65,0.623655913978495,0.607476635514019,0.623655913978495,0.58,0.601036269430052,0.5,0.29,0.465,0.615,0.615,579.17528182159,1
0.66,0.705,0.691099476439791,0.674641148325359,0.691099476439791,0.66,0.675191815856777,0.5,0.33,0.4775,0.6825,0.6825,564.844162908263,1
0.625,0.69,0.668449197860963,0.647887323943662,0.668449197860963,0.625,0.645994832041344,0.5,0.3125,0.4675,0.6575,0.6575,581.714623781054,1
0.685,0.7,0.695431472081218,0.689655172413793,0.695431472081218,0.685,0.690176322418136,0.5,0.3425,0.4925,0.6925,0.6925,534.720728921501,1
0.59,0.715,0.674285714285714,0.635555555555556,0.674285714285714,0.59,0.629333333333333,0.5,0.295,0.4375,0.6525,0.6525,578.592777975103,1
0.68,0.725,0.712041884816754,0.69377990430622,0.712041884816754,0.68,0.695652173913043,0.5,0.34,0.4775,0.7025,0.7025,574.964183907664,1
0.64,0.66,0.653061224489796,0.647058823529412,0.653061224489796,0.64,0.646464646464646,0.5,0.32,0.49,0.65,0.65,572.276721835482,1
0.59,0.645,0.624338624338624,0.611374407582938,0.624338624338624,0.59,0.606683804627249,0.5,0.295,0.4725,0.6175,0.6175,581.503219721908,1
0.66,0.71,0.694736842105263,0.676190476190476,0.694736842105263,0.66,0.676923076923077,0.5,0.33,0.475,0.685,0.685,550.165839314411,1
0.595,0.61,0.604060913705584,0.600985221674877,0.604060913705584,0.595,0.599496221662468,0.5,0.2975,0.4925,0.6025,0.6025,586.603980354607,1
0.65,0.665,0.65989847715736,0.655172413793103,0.65989847715736,0.65,0.654911838790932,0.5,0.325,0.4925,0.6575,0.6575,587.069027808854,1
0.655,0.68,0.671794871794872,0.663414634146342,0.671794871794872,0.655,0.663291139240506,0.5,0.3275,0.4875,0.6675,0.6675,576.160916076158,1
0.65,0.66,0.656565656565657,0.653465346534653,0.656565656565657,0.65,0.653266331658292,0.5,0.325,0.495,0.655,0.655,570.55758888774,1
0.69,0.745,0.73015873015873,0.706161137440758,0.73015873015873,0.69,0.709511568123393,0.5,0.345,0.4725,0.7175,0.7175,563.062585690733,1
0.685,0.725,0.713541666666667,0.697115384615385,0.713541666666667,0.685,0.698979591836735,0.5,0.3425,0.48,0.705,0.705,536.772621124008,1
0.62,0.655,0.642487046632124,0.632850241545894,0.642487046632124,0.62,0.631043256997455,0.5,0.31,0.4825,0.6375,0.6375,566.202412164101,1
0.59,0.675,0.644808743169399,0.622119815668203,0.644808743169399,0.59,0.616187989556136,0.5,0.295,0.4575,0.6325,0.6325,577.553012933805,1
0.655,0.685,0.675257731958763,0.66504854368932,0.675257731958763,0.655,0.66497461928934,0.5,0.3275,0.485,0.67,0.67,569.274785589038,1
0.615,0.705,0.675824175824176,0.646788990825688,0.675824175824176,0.615,0.643979057591623,0.5,0.3075,0.455,0.66,0.66,573.131061412261,1
0.575,0.61,0.595854922279793,0.589371980676328,0.595854922279793,0.575,0.585241730279898,0.5,0.2875,0.4825,0.5925,0.5925,606.100389716514,1
0.62,0.66,0.645833333333333,0.634615384615385,0.645833333333333,0.62,0.63265306122449,0.5,0.31,0.48,0.64,0.64,566.924062604857,1
0.62,0.71,0.681318681318681,0.651376146788991,0.681318681318681,0.62,0.649214659685864,0.5,0.31,0.455,0.665,0.665,579.352371227486,1
0.605,0.7,0.668508287292818,0.639269406392694,0.668508287292818,0.605,0.635170603674541,0.5,0.3025,0.4525,0.6525,0.6525,569.81202639256,1
0.655,0.71,0.693121693121693,0.672985781990521,0.693121693121693,0.655,0.673521850899743,0.5,0.3275,0.4725,0.6825,0.6825,573.293636496062,1
0.655,0.715,0.696808510638298,0.674528301886792,0.696808510638298,0.655,0.675257731958763,0.5,0.3275,0.47,0.685,0.685,555.751071946689,1
0.645,0.66,0.654822335025381,0.650246305418719,0.654822335025381,0.645,0.649874055415617,0.5,0.3225,0.4925,0.6525,0.6525,581.443265648015,1
0.68,0.71,0.701030927835051,0.689320388349515,0.701030927835051,0.68,0.690355329949239,0.5,0.34,0.485,0.695,0.695,572.778009846153,1
0.64,0.685,0.670157068062827,0.655502392344498,0.670157068062827,0.64,0.654731457800512,0.5,0.32,0.4775,0.6625,0.6625,573.960214700459,1
0.57,0.66,0.626373626373626,0.605504587155963,0.626373626373626,0.57,0.596858638743456,0.5,0.285,0.455,0.615,0.615,585.067940038083,1
0.585,0.655,0.629032258064516,0.61214953271028,0.629032258064516,0.585,0.606217616580311,0.5,0.2925,0.465,0.62,0.62,589.092340789431,1
0.59,0.695,0.659217877094972,0.6289592760181,0.659217877094972,0.59,0.622691292875989,0.5,0.295,0.4475,0.6425,0.6425,571.044906324575,1
0.66,0.695,0.683937823834197,0.671497584541063,0.683937823834197,0.66,0.67175572519084,0.5,0.33,0.4825,0.6775,0.6775,559.570838538339,1
0.62,0.66,0.645833333333333,0.634615384615385,0.645833333333333,0.62,0.63265306122449,0.5,0.31,0.48,0.64,0.64,572.405297375789,1
0.625,0.635,0.631313131313131,0.628712871287129,0.631313131313131,0.625,0.628140703517588,0.5,0.3125,0.495,0.63,0.63,592.464712139839,1
0.58,0.625,0.607329842931937,0.598086124401914,0.607329842931937,0.58,0.593350383631713,0.5,0.29,0.4775,0.6025,0.6025,601.220352193123,1
0.7,0.695,0.696517412935323,0.698492462311558,0.696517412935323,0.7,0.698254364089775,0.5,0.35,0.5025,0.6975,0.6975,548.571707913196,1
0.665,0.725,0.707446808510638,0.683962264150943,0.707446808510638,0.665,0.685567010309278,0.5,0.3325,0.47,0.695,0.695,554.173066988083,1
0.705,0.655,0.671428571428571,0.689473684210526,0.671428571428571,0.705,0.68780487804878,0.5,0.3525,0.525,0.68,0.68,574.220096091042,1
0.63,0.685,0.666666666666667,0.649289099526066,0.666666666666667,0.63,0.647814910025707,0.5,0.315,0.4725,0.6575,0.6575,578.812458113219,1
0.595,0.685,0.653846153846154,0.628440366972477,0.653846153846154,0.595,0.62303664921466,0.5,0.2975,0.455,0.64,0.64,570.267164534818,1
0.695,0.71,0.705583756345178,0.699507389162561,0.705583756345178,0.695,0.700251889168766,0.5,0.3475,0.4925,0.7025,0.7025,577.600421638627,1
0.63,0.655,0.646153846153846,0.639024390243903,0.646153846153846,0.63,0.637974683544304,0.5,0.315,0.4875,0.6425,0.6425,577.408624093289,1
0.73,0.7,0.70873786407767,0.721649484536082,0.70873786407767,0.73,0.719211822660099,0.5,0.365,0.515,0.715,0.715,530.406071260304,1
0.68,0.72,0.708333333333333,0.692307692307692,0.708333333333333,0.68,0.693877551020408,0.5,0.34,0.48,0.7,0.7,558.592037316961,1
0.59,0.66,0.634408602150538,0.616822429906542,0.634408602150538,0.59,0.61139896373057,0.5,0.295,0.465,0.625,0.625,575.014614906315,1
0.66,0.68,0.673469387755102,0.666666666666667,0.673469387755102,0.66,0.666666666666667,0.5,0.33,0.49,0.67,0.67,586.470933495799,1
0.65,0.67,0.663265306122449,0.656862745098039,0.663265306122449,0.65,0.656565656565657,0.5,0.325,0.49,0.66,0.66,562.551690283798,1
0.635,0.69,0.671957671957672,0.654028436018957,0.671957671957672,0.635,0.652956298200514,0.5,0.3175,0.4725,0.6625,0.6625,561.079237381904,1
0.655,0.695,0.682291666666667,0.668269230769231,0.682291666666667,0.655,0.668367346938775,0.5,0.3275,0.48,0.675,0.675,571.769728365058,1
0.715,0.73,0.725888324873096,0.719211822660098,0.725888324873096,0.715,0.720403022670025,0.5,0.3575,0.4925,0.7225,0.7225,538.560229175131,1
0.66,0.7,0.6875,0.673076923076923,0.6875,0.66,0.673469387755102,0.5,0.33,0.48,0.68,0.68,565.792578303646,1
0.62,0.685,0.663101604278075,0.643192488262911,0.663101604278075,0.62,0.640826873385013,0.5,0.31,0.4675,0.6525,0.6525,576.629070425343,1
0.645,0.695,0.678947368421053,0.661904761904762,0.678947368421053,0.645,0.661538461538461,0.5,0.3225,0.475,0.67,0.67,563.099768469197,1
0.65,0.685,0.673575129533679,0.66183574879227,0.673575129533679,0.65,0.661577608142494,0.5,0.325,0.4825,0.6675,0.6675,560.341026762885,1
0.545,0.675,0.626436781609195,0.597345132743363,0.626436781609195,0.545,0.582887700534759,0.5,0.2725,0.435,0.61,0.61,586.977302991049,1
0.59,0.6,0.595959595959596,0.594059405940594,0.595959595959596,0.59,0.592964824120603,0.5,0.295,0.495,0.595,0.595,580.039473690034,1
0.685,0.695,0.691919191919192,0.688118811881188,0.691919191919192,0.685,0.688442211055276,0.5,0.3425,0.495,0.69,0.69,552.356919872553,1
0.64,0.68,0.666666666666667,0.653846153846154,0.666666666666667,0.64,0.653061224489796,0.5,0.32,0.48,0.66,0.66,569.735971547512,1
0.66,0.705,0.691099476439791,0.674641148325359,0.691099476439791,0.66,0.675191815856777,0.5,0.33,0.4775,0.6825,0.6825,540.565956782965,1
0.735,0.75,0.746192893401015,0.738916256157635,0.746192893401015,0.735,0.740554156171285,0.5,0.3675,0.4925,0.7425,0.7425,549.533593994064,1
0.58,0.655,0.627027027027027,0.609302325581395,0.627027027027027,0.58,0.602597402597403,0.5,0.29,0.4625,0.6175,0.6175,580.858461608755,1
0.685,0.715,0.706185567010309,0.694174757281554,0.706185567010309,0.685,0.695431472081218,0.5,0.3425,0.485,0.7,0.7,569.3954718697,1
0.61,0.68,0.655913978494624,0.635514018691589,0.655913978494624,0.61,0.632124352331606,0.5,0.305,0.465,0.645,0.645,572.336226110422,1
0.64,0.635,0.63681592039801,0.638190954773869,0.63681592039801,0.64,0.638403990024938,0.5,0.32,0.5025,0.6375,0.6375,575.962747024899,1
0.66,0.67,0.666666666666667,0.663366336633663,0.666666666666667,0.66,0.663316582914573,0.5,0.33,0.495,0.665,0.665,556.196545856425,1
0.705,0.725,0.719387755102041,0.71078431372549,0.719387755102041,0.705,0.712121212121212,0.5,0.3525,0.49,0.715,0.715,541.088350452637,1
0.62,0.675,0.656084656084656,0.639810426540284,0.656084656084656,0.62,0.637532133676093,0.5,0.31,0.4725,0.6475,0.6475,583.361430663799,1
0.63,0.695,0.67379679144385,0.652582159624413,0.67379679144385,0.63,0.651162790697674,0.5,0.315,0.4675,0.6625,0.6625,571.951120618029,1
0.65,0.685,0.673575129533679,0.66183574879227,0.673575129533679,0.65,0.661577608142494,0.5,0.325,0.4825,0.6675,0.6675,548.235059114214,1
0.67,0.7,0.690721649484536,0.679611650485437,0.690721649484536,0.67,0.680203045685279,0.5,0.335,0.485,0.685,0.685,568.256198156476,1
0.645,0.705,0.686170212765957,0.665094339622641,0.686170212765957,0.645,0.664948453608247,0.5,0.3225,0.47,0.675,0.675,585.673654436078,1
0.73,0.715,0.719211822660098,0.725888324873096,0.719211822660099,0.73,0.724565756823821,0.5,0.365,0.5075,0.7225,0.7225,545.321742514058,1
0.7,0.715,0.710659898477157,0.704433497536946,0.710659898477157,0.7,0.705289672544081,0.5,0.35,0.4925,0.7075,0.7075,544.3228958816,1
0.66,0.665,0.663316582914573,0.661691542288557,0.663316582914573,0.66,0.661654135338346,0.5,0.33,0.4975,0.6625,0.6625,569.591435879697,1
0.695,0.69,0.691542288557214,0.693467336683417,0.691542288557214,0.695,0.693266832917706,0.5,0.3475,0.5025,0.6925,0.6925,548.915476840502,1
0.655,0.695,0.682291666666667,0.668269230769231,0.682291666666667,0.655,0.668367346938775,0.5,0.3275,0.48,0.675,0.675,564.048460400175,1
